"","semillas","dimensiones","largos"
"4293",12,200,6
"4294",12,200,12
"4295",12,200,13
"4296",12,200,11
"4297",12,200,19
"4298",12,200,16
"4299",12,200,12
"4300",12,200,32
"4301",12,200,8
"4302",12,200,3
"4303",12,200,58
"4304",12,200,23
"4305",12,200,14
"4306",12,200,2
"4307",12,200,20
"4308",12,200,10
"4309",12,200,4
"4310",12,200,10
"4311",12,200,44
"4312",12,200,12
"4313",12,200,2
"4314",12,200,16
"4315",12,200,20
"4316",12,200,9
"4317",12,200,20
"4318",12,200,25
"4319",12,200,20
"4320",12,200,14
"4321",12,200,13
"4322",12,200,5
"4323",12,200,29
"4324",12,200,12
"4325",12,200,18
"4326",12,200,14
"4327",12,200,17
"4328",12,200,23
"4329",12,200,9
"4330",12,200,11
"4331",12,200,28
"4332",12,200,18
"4333",12,200,14
"4334",12,200,13
"4335",12,200,2
"4336",12,200,15
"4337",12,200,13
"4338",12,200,15
"4339",12,200,15
"4340",12,200,7
"4341",12,200,24
"4342",12,200,21
"4343",12,200,43
"4344",12,200,10
"4345",12,200,23
"4346",12,200,15
"4347",12,200,18
"4348",12,200,9
"4349",12,200,23
"4350",12,200,14
"4351",12,200,10
"4352",12,200,13
"4353",12,200,13
"4354",12,200,23
"4355",12,200,9
"4356",12,200,19
"4357",12,200,10
"4358",12,200,15
"4359",12,200,7
"4360",12,200,23
"4361",12,200,5
"4362",12,200,18
"4363",12,200,17
"4364",12,200,29
"4365",12,200,32
"4366",12,200,23
"4367",12,200,16
"4368",12,200,10
"4369",12,200,6
"4370",12,200,16
"4371",12,200,21
"4372",12,200,12
"4373",12,200,23
"4374",12,200,13
"4375",12,200,4
"4376",12,200,16
"4377",12,200,14
"4378",12,200,16
"4379",12,200,15
"4380",12,200,14
"4381",12,200,17
"4382",12,200,12
"4383",12,200,25
"4384",12,200,12
"4385",12,200,8
"4386",12,200,10
"4387",12,200,18
"4388",12,200,7
"4389",12,200,16
"4390",12,200,5
"4391",12,200,20
"4392",12,200,11
"4393",12,200,5
"4394",12,200,23
"4395",12,200,49
"4396",12,200,28
"4397",12,200,19
"4398",12,200,11
"4399",12,200,10
"4400",12,200,9
"4401",12,200,8
"4402",12,200,3
"4403",12,200,3
"4404",12,200,12
"4405",12,200,28
"4406",12,200,7
"4407",12,200,19
"4408",12,200,5
"4409",12,200,31
"4410",12,200,8
"4411",12,200,11
"4412",12,200,5
"4413",12,200,4
"4414",12,200,4
"4415",12,200,9
"4416",12,200,9
"4417",12,200,22
"4418",12,200,13
"4419",12,200,27
"4420",12,200,11
"4421",12,200,14
"4422",12,200,4
"4423",12,200,27
"4424",12,200,9
"4425",12,200,12
"4426",12,200,16
"4427",12,200,25
"4428",12,200,33
"4429",12,200,9
"4430",12,200,15
"4431",12,200,18
"4432",12,200,17
"4433",12,200,19
"4434",12,200,7
"4435",12,200,5
"4436",12,200,5
"4437",12,200,12
"4438",12,200,10
"4439",12,200,10
"4440",12,200,4
"4441",12,200,20
"4442",12,200,12
"4443",12,200,19
"4444",12,200,15
"4445",12,200,18
"4446",12,200,36
"4447",12,200,9
"4448",12,200,35
"4449",12,200,24
"4450",12,200,10
"4451",12,200,16
"4452",12,200,6
"4453",12,200,15
"4454",12,200,45
"4455",12,200,16
"4456",12,200,18
"4457",12,200,11
"4458",12,200,11
"4459",12,200,23
"4460",12,200,15
"4461",12,200,5
"4462",12,200,21
"4463",12,200,14
"4464",12,200,10
"4465",12,200,7
"4466",12,200,12
"4467",12,200,7
"4468",12,200,18
"4469",12,200,15
"4470",12,200,16
"4471",12,200,5
"4472",12,200,5
"4473",12,200,31
"4474",12,200,11
"4475",12,200,8
"4476",12,200,11
"4477",12,200,19
"4478",12,200,18
"4479",12,200,8
"4480",12,200,6
"4481",12,200,12
"4482",12,200,18
"4483",12,200,13
"4484",12,200,2
"4485",12,200,7
"4486",12,200,14
"4487",12,200,25
"4488",12,200,2
"4489",12,200,3
"4490",12,200,12
"4491",12,200,10
"4492",12,200,11
"4493",12,200,8
"4494",12,200,21
"4495",12,200,3
"4496",12,200,31
"4497",12,200,45
"4498",12,200,15
"4499",12,200,18
"4500",12,200,6
"4501",36,200,30
"4502",36,200,20
"4503",36,200,71
"4504",36,200,7
"4505",36,200,24
"4506",36,200,17
"4507",36,200,6
"4508",36,200,7
"4509",36,200,14
"4510",36,200,14
"4511",36,200,13
"4512",36,200,19
"4513",36,200,11
"4514",36,200,10
"4515",36,200,26
"4516",36,200,16
"4517",36,200,6
"4518",36,200,10
"4519",36,200,19
"4520",36,200,6
"4521",36,200,18
"4522",36,200,8
"4523",36,200,23
"4524",36,200,10
"4525",36,200,35
"4526",36,200,3
"4527",36,200,22
"4528",36,200,14
"4529",36,200,19
"4530",36,200,15
"4531",36,200,6
"4532",36,200,3
"4533",36,200,18
"4534",36,200,19
"4535",36,200,19
"4536",36,200,33
"4537",36,200,13
"4538",36,200,18
"4539",36,200,5
"4540",36,200,7
"4541",36,200,11
"4542",36,200,7
"4543",36,200,12
"4544",36,200,24
"4545",36,200,15
"4546",36,200,22
"4547",36,200,33
"4548",36,200,13
"4549",36,200,11
"4550",36,200,26
"4551",36,200,31
"4552",36,200,7
"4553",36,200,13
"4554",36,200,17
"4555",36,200,9
"4556",36,200,10
"4557",36,200,13
"4558",36,200,12
"4559",36,200,16
"4560",36,200,60
"4561",36,200,27
"4562",36,200,18
"4563",36,200,19
"4564",36,200,7
"4565",36,200,23
"4566",36,200,15
"4567",36,200,6
"4568",36,200,21
"4569",36,200,6
"4570",36,200,12
"4571",36,200,23
"4572",36,200,7
"4573",36,200,16
"4574",36,200,13
"4575",36,200,6
"4576",36,200,22
"4577",36,200,11
"4578",36,200,19
"4579",36,200,17
"4580",36,200,21
"4581",36,200,17
"4582",36,200,23
"4583",36,200,14
"4584",36,200,31
"4585",36,200,40
"4586",36,200,13
"4587",36,200,17
"4588",36,200,12
"4589",36,200,16
"4590",36,200,11
"4591",36,200,10
"4592",36,200,22
"4593",36,200,2
"4594",36,200,25
"4595",36,200,13
"4596",36,200,17
"4597",36,200,53
"4598",36,200,17
"4599",36,200,119
"4600",36,200,18
"4601",36,200,42
"4602",36,200,11
"4603",36,200,9
"4604",36,200,20
"4605",36,200,12
"4606",36,200,16
"4607",36,200,28
"4608",36,200,9
"4609",36,200,8
"4610",36,200,23
"4611",36,200,10
"4612",36,200,15
"4613",36,200,17
"4614",36,200,17
"4615",36,200,15
"4616",36,200,13
"4617",36,200,11
"4618",36,200,11
"4619",36,200,6
"4620",36,200,12
"4621",36,200,12
"4622",36,200,13
"4623",36,200,4
"4624",36,200,6
"4625",36,200,27
"4626",36,200,9
"4627",36,200,12
"4628",36,200,25
"4629",36,200,31
"4630",36,200,5
"4631",36,200,7
"4632",36,200,36
"4633",36,200,28
"4634",36,200,70
"4635",36,200,19
"4636",36,200,16
"4637",36,200,11
"4638",36,200,5
"4639",36,200,3
"4640",36,200,16
"4641",36,200,43
"4642",36,200,11
"4643",36,200,23
"4644",36,200,19
"4645",36,200,11
"4646",36,200,28
"4647",36,200,23
"4648",36,200,15
"4649",36,200,12
"4650",36,200,16
"4651",36,200,7
"4652",36,200,35
"4653",36,200,21
"4654",36,200,11
"4655",36,200,17
"4656",36,200,20
"4657",36,200,6
"4658",36,200,76
"4659",36,200,10
"4660",36,200,27
"4661",36,200,13
"4662",36,200,6
"4663",36,200,17
"4664",36,200,11
"4665",36,200,5
"4666",36,200,6
"4667",36,200,5
"4668",36,200,10
"4669",36,200,14
"4670",36,200,10
"4671",36,200,15
"4672",36,200,5
"4673",36,200,10
"4674",36,200,4
"4675",36,200,19
"4676",36,200,18
"4677",36,200,22
"4678",36,200,16
"4679",36,200,37
"4680",36,200,23
"4681",36,200,14
"4682",36,200,13
"4683",36,200,15
"4684",36,200,65
"4685",36,200,10
"4686",36,200,12
"4687",36,200,18
"4688",36,200,45
"4689",36,200,8
"4690",36,200,31
"4691",36,200,16
"4692",36,200,13
"4693",36,200,7
"4694",36,200,10
"4695",36,200,16
"4696",36,200,11
"4697",36,200,10
"4698",36,200,4
"4699",36,200,13
"4700",36,200,5
"4701",36,200,3
"4702",36,200,20
"4703",36,200,13
"4704",36,200,13
"4705",36,200,4
"4706",36,200,22
"4707",36,200,18
"4708",36,200,31
"4709",36,200,16
"4710",36,200,11
"4711",36,200,14
"4712",36,200,12
"4713",36,200,9
"4714",36,200,40
"4715",36,200,34
"4716",36,200,12
"4717",36,200,20
"4718",36,200,19
"4719",36,200,34
"4720",36,200,4
"4721",36,200,21
"4722",36,200,16
"4723",36,200,25
"4724",36,200,5
"4725",36,200,8
"4726",36,200,11
"4727",36,200,38
"4728",36,200,29
"4729",36,200,23
"4730",36,200,35
"4731",36,200,20
"4732",36,200,8
"4733",36,200,18
"4734",36,200,15
"4735",36,200,18
"4736",36,200,5
"4737",36,200,5
"4738",36,200,22
"4739",36,200,7
"4740",36,200,15
"4741",36,200,14
"4742",36,200,37
"4743",36,200,17
"4744",36,200,6
"4745",36,200,16
"4746",36,200,64
"4747",36,200,18
"4748",36,200,8
"4749",36,200,13
"4750",36,200,9
"4751",36,200,2
"4752",36,200,6
"4753",36,200,24
"4754",36,200,4
"4755",36,200,11
"4756",36,200,6
"4757",36,200,20
"4758",36,200,16
"4759",36,200,62
"4760",36,200,9
"4761",36,200,7
"4762",36,200,41
"4763",36,200,12
"4764",36,200,26
"4765",36,200,23
"4766",36,200,18
"4767",36,200,15
"4768",36,200,19
"4769",36,200,3
"4770",36,200,9
"4771",36,200,5
"4772",36,200,8
"4773",36,200,20
"4774",36,200,20
"4775",36,200,24
"4776",36,200,16
"4777",36,200,15
"4778",36,200,18
"4779",36,200,10
"4780",36,200,36
"4781",36,200,2
"4782",36,200,25
"4783",36,200,6
"4784",36,200,10
"4785",36,200,10
"4786",36,200,12
"4787",36,200,7
"4788",36,200,25
"4789",36,200,5
"4790",36,200,10
"4791",36,200,8
"4792",36,200,52
"4793",36,200,9
"4794",36,200,30
"4795",36,200,20
"4796",36,200,16
"4797",36,200,9
"4798",36,200,19
"4799",36,200,30
"4800",36,200,9
"4801",36,200,8
"4802",36,200,30
"4803",36,200,18
"4804",36,200,80
"4805",36,200,8
"4806",36,200,7
"4807",36,200,6
"4808",36,200,20
"4809",36,200,7
"4810",36,200,4
"4811",36,200,35
"4812",36,200,13
"4813",36,200,8
"4814",36,200,32
"4815",36,200,7
"4816",36,200,80
"4817",36,200,13
"4818",36,200,20
"4819",36,200,14
"4820",36,200,11
"4821",36,200,9
"4822",36,200,21
"4823",36,200,15
"4824",36,200,57
"4825",36,200,12
"4826",36,200,62
"4827",36,200,4
"4828",36,200,9
"4829",36,200,13
"4830",36,200,22
"4831",36,200,16
"4832",36,200,13
"4833",36,200,20
"4834",36,200,15
"4835",36,200,24
"4836",36,200,22
"4837",36,200,13
"4838",36,200,16
"4839",36,200,14
"4840",36,200,5
"4841",36,200,7
"4842",36,200,9
"4843",36,200,29
"4844",36,200,8
"4845",36,200,35
"4846",36,200,10
"4847",36,200,41
"4848",36,200,7
"4849",36,200,5
"4850",36,200,33
"4851",36,200,20
"4852",36,200,8
"4853",36,200,11
"4854",36,200,6
"4855",36,200,102
"4856",36,200,6
"4857",36,200,103
"4858",36,200,23
"4859",36,200,6
"4860",36,200,36
"4861",36,200,15
"4862",36,200,42
"4863",36,200,26
"4864",36,200,20
"4865",36,200,8
"4866",36,200,16
"4867",36,200,2
"4868",36,200,23
"4869",36,200,11
"4870",36,200,32
"4871",36,200,16
"4872",36,200,10
"4873",36,200,6
"4874",36,200,9
"4875",36,200,9
"4876",36,200,8
"4877",36,200,27
"4878",36,200,7
"4879",36,200,29
"4880",36,200,32
"4881",36,200,29
"4882",36,200,4
"4883",36,200,9
"4884",36,200,4
"4885",36,200,28
"4886",36,200,14
"4887",36,200,12
"4888",36,200,18
"4889",36,200,18
"4890",36,200,33
"4891",36,200,21
"4892",36,200,18
"4893",36,200,12
"4894",36,200,29
"4895",36,200,28
"4896",36,200,17
"4897",36,200,9
"4898",36,200,12
"4899",36,200,15
"4900",36,200,7
"4901",36,200,18
"4902",36,200,19
"4903",36,200,9
"4904",36,200,5
"4905",36,200,11
"4906",36,200,16
"4907",36,200,8
"4908",36,200,10
"4909",36,200,15
"4910",36,200,43
"4911",36,200,19
"4912",36,200,5
"4913",36,200,17
"4914",36,200,60
"4915",36,200,10
"4916",36,200,27
"4917",36,200,5
"4918",36,200,28
"4919",36,200,4
"4920",36,200,11
"4921",36,200,16
"4922",36,200,13
"4923",36,200,15
"4924",36,200,8
"4925",36,200,14
"4926",36,200,13
"4927",36,200,3
"4928",36,200,24
"4929",36,200,11
"4930",36,200,14
"4931",36,200,8
"4932",36,200,26
"4933",36,200,10
"4934",36,200,16
"4935",36,200,13
"4936",36,200,11
"4937",36,200,33
"4938",36,200,18
"4939",36,200,18
"4940",36,200,14
"4941",36,200,16
"4942",36,200,7
"4943",36,200,10
"4944",36,200,14
"4945",36,200,31
"4946",36,200,14
"4947",36,200,2
"4948",36,200,19
"4949",36,200,12
"4950",36,200,11
"4951",36,200,10
"4952",36,200,10
"4953",36,200,9
"4954",36,200,13
"4955",36,200,13
"4956",36,200,38
"4957",36,200,20
"4958",36,200,30
"4959",36,200,31
"4960",36,200,6
"4961",36,200,21
"4962",36,200,40
"4963",36,200,10
"4964",36,200,6
"4965",36,200,14
"4966",36,200,16
"4967",36,200,48
"4968",36,200,25
"4969",36,200,21
"4970",36,200,22
"4971",36,200,14
"4972",36,200,10
"4973",36,200,10
"4974",36,200,10
"4975",36,200,8
"4976",36,200,8
"4977",36,200,6
"4978",36,200,18
"4979",36,200,12
"4980",36,200,8
"4981",36,200,15
"4982",36,200,50
"4983",36,200,11
"4984",36,200,11
"4985",36,200,15
"4986",36,200,15
"4987",36,200,17
"4988",36,200,12
"4989",36,200,72
"4990",36,200,17
"4991",36,200,7
"4992",36,200,6
"4993",36,200,6
"4994",36,200,36
"4995",36,200,23
"4996",36,200,7
"4997",36,200,19
"4998",36,200,17
"4999",36,200,7
"5000",36,200,60
"5001",70,200,22
"5002",70,200,18
"5003",70,200,18
"5004",70,200,45
"5005",70,200,25
"5006",70,200,31
"5007",70,200,11
"5008",70,200,12
"5009",70,200,13
"5010",70,200,27
"5011",70,200,22
"5012",70,200,11
"5013",70,200,10
"5014",70,200,25
"5015",70,200,14
"5016",70,200,10
"5017",70,200,6
"5018",70,200,11
"5019",70,200,18
"5020",70,200,9
"5021",70,200,11
"5022",70,200,19
"5023",70,200,5
"5024",70,200,21
"5025",70,200,53
"5026",70,200,16
"5027",70,200,7
"5028",70,200,7
"5029",70,200,9
"5030",70,200,22
"5031",70,200,11
"5032",70,200,8
"5033",70,200,102
"5034",70,200,13
"5035",70,200,15
"5036",70,200,23
"5037",70,200,19
"5038",70,200,20
"5039",70,200,7
"5040",70,200,32
"5041",70,200,6
"5042",70,200,5
"5043",70,200,38
"5044",70,200,14
"5045",70,200,3
"5046",70,200,6
"5047",70,200,8
"5048",70,200,16
"5049",70,200,3
"5050",70,200,27
"5051",70,200,39
"5052",70,200,9
"5053",70,200,14
"5054",70,200,8
"5055",70,200,4
"5056",70,200,15
"5057",70,200,12
"5058",70,200,20
"5059",70,200,17
"5060",70,200,22
"5061",70,200,14
"5062",70,200,11
"5063",70,200,9
"5064",70,200,8
"5065",70,200,6
"5066",70,200,13
"5067",70,200,20
"5068",70,200,27
"5069",70,200,13
"5070",70,200,23
"5071",70,200,65
"5072",70,200,16
"5073",70,200,23
"5074",70,200,51
"5075",70,200,8
"5076",70,200,6
"5077",70,200,13
"5078",70,200,20
"5079",70,200,8
"5080",70,200,28
"5081",70,200,9
"5082",70,200,28
"5083",70,200,11
"5084",70,200,10
"5085",70,200,22
"5086",70,200,6
"5087",70,200,14
"5088",70,200,109
"5089",70,200,26
"5090",70,200,18
"5091",70,200,31
"5092",70,200,6
"5093",70,200,4
"5094",70,200,4
"5095",70,200,10
"5096",70,200,12
"5097",70,200,41
"5098",70,200,9
"5099",70,200,10
"5100",70,200,16
"5101",70,200,48
"5102",70,200,25
"5103",70,200,11
"5104",70,200,7
"5105",70,200,26
"5106",70,200,31
"5107",70,200,16
"5108",70,200,16
"5109",70,200,45
"5110",70,200,35
"5111",70,200,45
"5112",70,200,14
"5113",70,200,19
"5114",70,200,32
"5115",70,200,10
"5116",70,200,46
"5117",70,200,19
"5118",70,200,26
"5119",70,200,37
"5120",70,200,24
"5121",70,200,66
"5122",70,200,11
"5123",70,200,9
"5124",70,200,12
"5125",70,200,23
"5126",70,200,25
"5127",70,200,29
"5128",70,200,11
"5129",70,200,21
"5130",70,200,21
"5131",70,200,11
"5132",70,200,19
"5133",70,200,14
"5134",70,200,37
"5135",70,200,6
"5136",70,200,17
"5137",70,200,48
"5138",70,200,3
"5139",70,200,13
"5140",70,200,15
"5141",70,200,107
"5142",70,200,7
"5143",70,200,36
"5144",70,200,19
"5145",70,200,9
"5146",70,200,47
"5147",70,200,6
"5148",70,200,16
"5149",70,200,8
"5150",70,200,13
"5151",70,200,30
"5152",70,200,15
"5153",70,200,16
"5154",70,200,15
"5155",70,200,29
"5156",70,200,13
"5157",70,200,13
"5158",70,200,12
"5159",70,200,11
"5160",70,200,24
"5161",70,200,39
"5162",70,200,23
"5163",70,200,41
"5164",70,200,35
"5165",70,200,7
"5166",70,200,14
"5167",70,200,7
"5168",70,200,16
"5169",70,200,20
"5170",70,200,54
"5171",70,200,13
"5172",70,200,21
"5173",70,200,18
"5174",70,200,14
"5175",70,200,3
"5176",70,200,14
"5177",70,200,34
"5178",70,200,6
"5179",70,200,14
"5180",70,200,7
"5181",70,200,29
"5182",70,200,7
"5183",70,200,13
"5184",70,200,15
"5185",70,200,16
"5186",70,200,94
"5187",70,200,24
"5188",70,200,23
"5189",70,200,21
"5190",70,200,6
"5191",70,200,8
"5192",70,200,40
"5193",70,200,13
"5194",70,200,25
"5195",70,200,38
"5196",70,200,17
"5197",70,200,38
"5198",70,200,31
"5199",70,200,7
"5200",70,200,18
"5201",70,200,36
"5202",70,200,7
"5203",70,200,5
"5204",70,200,11
"5205",70,200,23
"5206",70,200,5
"5207",70,200,13
"5208",70,200,21
"5209",70,200,15
"5210",70,200,4
"5211",70,200,18
"5212",70,200,25
"5213",70,200,8
"5214",70,200,9
"5215",70,200,9
"5216",70,200,30
"5217",70,200,13
"5218",70,200,19
"5219",70,200,13
"5220",70,200,23
"5221",70,200,6
"5222",70,200,6
"5223",70,200,11
"5224",70,200,9
"5225",70,200,23
"5226",70,200,15
"5227",70,200,34
"5228",70,200,113
"5229",70,200,6
"5230",70,200,8
"5231",70,200,10
"5232",70,200,15
"5233",70,200,15
"5234",70,200,14
"5235",70,200,12
"5236",70,200,14
"5237",70,200,14
"5238",70,200,15
"5239",70,200,22
"5240",70,200,16
"5241",70,200,19
"5242",70,200,15
"5243",70,200,6
"5244",70,200,25
"5245",70,200,6
"5246",70,200,6
"5247",70,200,22
"5248",70,200,44
"5249",70,200,2
"5250",70,200,19
"5251",70,200,21
"5252",70,200,12
"5253",70,200,7
"5254",70,200,16
"5255",70,200,7
"5256",70,200,45
"5257",70,200,23
"5258",70,200,3
"5259",70,200,3
"5260",70,200,60
"5261",70,200,11
"5262",70,200,8
"5263",70,200,14
"5264",70,200,4
"5265",70,200,81
"5266",70,200,2
"5267",70,200,21
"5268",70,200,53
"5269",70,200,16
"5270",70,200,19
"5271",70,200,8
"5272",70,200,35
"5273",70,200,13
"5274",70,200,16
"5275",70,200,21
"5276",70,200,8
"5277",70,200,14
"5278",70,200,19
"5279",70,200,9
"5280",70,200,30
"5281",70,200,3
"5282",70,200,12
"5283",70,200,3
"5284",70,200,14
"5285",70,200,50
"5286",70,200,12
"5287",70,200,14
"5288",70,200,9
"5289",70,200,9
"5290",70,200,17
"5291",70,200,11
"5292",70,200,23
"5293",70,200,30
"5294",70,200,6
"5295",70,200,12
"5296",70,200,14
"5297",70,200,23
"5298",70,200,17
"5299",70,200,34
"5300",70,200,27
"5301",70,200,18
"5302",70,200,6
"5303",70,200,11
"5304",70,200,13
"5305",70,200,38
"5306",70,200,6
"5307",70,200,37
"5308",70,200,17
"5309",70,200,10
"5310",70,200,15
"5311",70,200,81
"5312",70,200,13
"5313",70,200,13
"5314",70,200,26
"5315",70,200,15
"5316",70,200,9
"5317",70,200,27
"5318",70,200,11
"5319",70,200,3
"5320",70,200,26
"5321",70,200,13
"5322",70,200,4
"5323",70,200,20
"5324",70,200,15
"5325",70,200,18
"5326",70,200,24
"5327",70,200,7
"5328",70,200,17
"5329",70,200,83
"5330",70,200,16
"5331",70,200,12
"5332",70,200,2
"5333",70,200,11
"5334",70,200,8
"5335",70,200,9
"5336",70,200,9
"5337",70,200,13
"5338",70,200,48
"5339",70,200,10
"5340",70,200,6
"5341",70,200,7
"5342",70,200,26
"5343",70,200,47
"5344",70,200,8
"5345",70,200,7
"5346",70,200,12
"5347",70,200,8
"5348",70,200,54
"5349",70,200,30
"5350",70,200,11
"5351",70,200,17
"5352",70,200,27
"5353",70,200,17
"5354",70,200,42
"5355",70,200,12
"5356",70,200,12
"5357",70,200,15
"5358",70,200,5
"5359",70,200,14
"5360",70,200,6
"5361",70,200,25
"5362",70,200,11
"5363",70,200,68
"5364",70,200,5
"5365",70,200,7
"5366",70,200,31
"5367",70,200,6
"5368",70,200,12
"5369",70,200,8
"5370",70,200,25
"5371",70,200,34
"5372",70,200,22
"5373",70,200,10
"5374",70,200,101
"5375",70,200,35
"5376",70,200,11
"5377",70,200,14
"5378",70,200,18
"5379",70,200,58
"5380",70,200,8
"5381",70,200,7
"5382",70,200,11
"5383",70,200,5
"5384",70,200,16
"5385",70,200,13
"5386",70,200,16
"5387",70,200,12
"5388",70,200,9
"5389",70,200,14
"5390",70,200,7
"5391",70,200,34
"5392",70,200,5
"5393",70,200,22
"5394",70,200,25
"5395",70,200,4
"5396",70,200,18
"5397",70,200,13
"5398",70,200,7
"5399",70,200,11
"5400",70,200,12
"5401",70,200,13
"5402",70,200,12
"5403",70,200,4
"5404",70,200,18
"5405",70,200,12
"5406",70,200,11
"5407",70,200,22
"5408",70,200,29
"5409",70,200,17
"5410",70,200,22
"5411",70,200,16
"5412",70,200,9
"5413",70,200,40
"5414",70,200,33
"5415",70,200,25
"5416",70,200,10
"5417",70,200,11
"5418",70,200,21
"5419",70,200,27
"5420",70,200,10
"5421",70,200,6
"5422",70,200,9
"5423",70,200,19
"5424",70,200,5
"5425",70,200,33
"5426",70,200,11
"5427",70,200,21
"5428",70,200,5
"5429",70,200,39
"5430",70,200,13
"5431",70,200,7
"5432",70,200,45
"5433",70,200,24
"5434",70,200,66
"5435",70,200,5
"5436",70,200,12
"5437",70,200,39
"5438",70,200,9
"5439",70,200,9
"5440",70,200,15
"5441",70,200,16
"5442",70,200,12
"5443",70,200,16
"5444",70,200,13
"5445",70,200,12
"5446",70,200,16
"5447",70,200,17
"5448",70,200,4
"5449",70,200,14
"5450",70,200,9
"5451",70,200,11
"5452",70,200,8
"5453",70,200,12
"5454",70,200,3
"5455",70,200,17
"5456",70,200,16
"5457",70,200,43
"5458",70,200,7
"5459",70,200,64
"5460",70,200,17
"5461",70,200,4
"5462",70,200,20
"5463",70,200,21
"5464",70,200,36
"5465",70,200,12
"5466",70,200,70
"5467",70,200,49
"5468",70,200,19
"5469",70,200,4
"5470",70,200,20
"5471",70,200,9
"5472",70,200,6
"5473",70,200,24
"5474",70,200,11
"5475",70,200,21
"5476",70,200,8
"5477",70,200,4
"5478",70,200,16
"5479",70,200,26
"5480",70,200,8
"5481",70,200,45
"5482",70,200,11
"5483",70,200,3
"5484",70,200,16
"5485",70,200,20
"5486",70,200,2
"5487",70,200,25
"5488",70,200,6
"5489",70,200,13
"5490",70,200,11
"5491",70,200,18
"5492",70,200,12
"5493",70,200,11
"5494",70,200,8
"5495",70,200,22
"5496",70,200,12
"5497",70,200,12
"5498",70,200,18
"5499",70,200,15
"5500",70,200,10
"5501",84,200,15
"5502",84,200,14
"5503",84,200,14
"5504",84,200,5
"5505",84,200,23
"5506",84,200,53
"5507",84,200,39
"5508",84,200,38
"5509",84,200,11
"5510",84,200,120
"5511",84,200,5
"5512",84,200,10
"5513",84,200,6
"5514",84,200,10
"5515",84,200,7
"5516",84,200,14
"5517",84,200,32
"5518",84,200,10
"5519",84,200,52
"5520",84,200,14
"5521",84,200,13
"5522",84,200,92
"5523",84,200,17
"5524",84,200,14
"5525",84,200,12
"5526",84,200,29
"5527",84,200,17
"5528",84,200,14
"5529",84,200,8
"5530",84,200,10
"5531",84,200,24
"5532",84,200,10
"5533",84,200,8
"5534",84,200,6
"5535",84,200,11
"5536",84,200,5
"5537",84,200,39
"5538",84,200,8
"5539",84,200,21
"5540",84,200,4
"5541",84,200,13
"5542",84,200,16
"5543",84,200,16
"5544",84,200,7
"5545",84,200,18
"5546",84,200,7
"5547",84,200,6
"5548",84,200,22
"5549",84,200,25
"5550",84,200,42
"5551",84,200,8
"5552",84,200,13
"5553",84,200,33
"5554",84,200,84
"5555",84,200,32
"5556",84,200,9
"5557",84,200,4
"5558",84,200,12
"5559",84,200,17
"5560",84,200,7
"5561",84,200,19
"5562",84,200,21
"5563",84,200,17
"5564",84,200,21
"5565",84,200,67
"5566",84,200,31
"5567",84,200,12
"5568",84,200,11
"5569",84,200,25
"5570",84,200,24
"5571",84,200,27
"5572",84,200,53
"5573",84,200,11
"5574",84,200,18
"5575",84,200,17
"5576",84,200,20
"5577",84,200,12
"5578",84,200,9
"5579",84,200,13
"5580",84,200,25
"5581",84,200,15
"5582",84,200,5
"5583",84,200,2
"5584",84,200,66
"5585",84,200,17
"5586",84,200,11
"5587",84,200,11
"5588",84,200,6
"5589",84,200,32
"5590",84,200,4
"5591",84,200,30
"5592",84,200,19
"5593",84,200,6
"5594",84,200,45
"5595",84,200,7
"5596",84,200,4
"5597",84,200,17
"5598",84,200,9
"5599",84,200,7
"5600",84,200,2
"5601",84,200,20
"5602",84,200,8
"5603",84,200,14
"5604",84,200,16
"5605",84,200,6
"5606",84,200,5
"5607",84,200,13
"5608",84,200,104
"5609",84,200,4
"5610",84,200,20
"5611",84,200,22
"5612",84,200,26
"5613",84,200,37
"5614",84,200,14
"5615",84,200,2
"5616",84,200,4
"5617",84,200,15
"5618",84,200,24
"5619",84,200,29
"5620",84,200,8
"5621",84,200,20
"5622",84,200,41
"5623",84,200,21
"5624",84,200,12
"5625",84,200,19
"5626",84,200,39
"5627",84,200,16
"5628",84,200,14
"5629",84,200,21
"5630",84,200,12
"5631",84,200,8
"5632",84,200,34
"5633",84,200,6
"5634",84,200,16
"5635",84,200,13
"5636",84,200,3
"5637",84,200,30
"5638",84,200,5
"5639",84,200,19
"5640",84,200,11
"5641",84,200,10
"5642",84,200,9
"5643",84,200,10
"5644",84,200,11
"5645",84,200,8
"5646",84,200,17
"5647",84,200,17
"5648",84,200,48
"5649",84,200,53
"5650",84,200,12
"5651",84,200,17
"5652",84,200,9
"5653",84,200,8
"5654",84,200,14
"5655",84,200,25
"5656",84,200,26
"5657",84,200,7
"5658",84,200,8
"5659",84,200,36
"5660",84,200,7
"5661",84,200,71
"5662",84,200,4
"5663",84,200,13
"5664",84,200,14
"5665",84,200,25
"5666",84,200,27
"5667",84,200,11
"5668",84,200,3
"5669",84,200,14
"5670",84,200,17
"5671",84,200,11
"5672",84,200,9
"5673",84,200,26
"5674",84,200,5
"5675",84,200,18
"5676",84,200,13
"5677",84,200,18
"5678",84,200,11
"5679",84,200,11
"5680",84,200,22
"5681",84,200,10
"5682",84,200,5
"5683",84,200,10
"5684",84,200,12
"5685",84,200,8
"5686",84,200,19
"5687",84,200,9
"5688",84,200,23
"5689",84,200,6
"5690",84,200,6
